time,open,high,low,close,volume,ADX,ADL,ATR_14,RSI,MACD,MACD_signal,MACD_hist,open_audusd,high_audusd,low_audusd,close_audusd,volume_audusd,open_brentusd,high_brentusd,low_brentusd,close_brentusd,volume_brentusd,open_cadusd,high_cadusd,low_cadusd,close_cadusd,volume_cadusd,open_jpyusd,high_jpyusd,low_jpyusd,close_jpyusd,volume_jpyusd,open_plus_5min,high_plus_5min,low_plus_5min,close_plus_5min,open_plus_10min,high_plus_10min,low_plus_10min,close_plus_10min,open_plus_15min,high_plus_15min,low_plus_15min,close_plus_15min,open_plus_20min,high_plus_20min,low_plus_20min,close_plus_20min,open_plus_25min,high_plus_25min,low_plus_25min,close_plus_25min,open_plus_30min,high_plus_30min,low_plus_30min,close_plus_30min,open_plus_35min,high_plus_35min,low_plus_35min,close_plus_35min,open_plus_40min,high_plus_40min,low_plus_40min,close_plus_40min
2025-06-13 06:35:00,1.15297,1.15323,1.15282,1.15313,299,46.47682282968532,-2057.1601556793744,0.0007709117914861639,38.74102152022537,-0.0004350503562615682,-0.0004499203665879228,1.4870010326354624e-05,0.64745,0.64813,0.64719,0.64805,266,74.14,74.47,74.12,74.37,346,1.3637000000000001,1.36378,1.36346,1.36349,195,143.581,143.7,143.576,143.7,396,1.15313,1.15356,1.15301,1.15328,1.15328,1.15388,1.15328,1.15379,1.15379,1.15432,1.1536,1.15411,1.15411,1.15412,1.15354,1.15374,1.15374,1.15409,1.15351,1.15378,1.15378,1.15384,1.15326,1.15339,1.15339,1.15346,1.15283,1.1529,1.1529,1.15308,1.15267,1.15271
2025-06-13 06:40:00,1.15313,1.15356,1.15301,1.15328,320,50.344959184043375,-2062.978337497467,0.0007525024755289693,40.754937235274404,-0.0003393637001765093,-0.00042780903330564017,8.844533312913087e-05,0.64804,0.64832,0.64799,0.64807,276,74.36,74.56,74.22,74.54,263,1.3635,1.3635,1.36308,1.36315,195,143.7,143.746,143.585,143.636,503,1.15328,1.15388,1.15328,1.15379,1.15379,1.15432,1.1536,1.15411,1.15411,1.15412,1.15354,1.15374,1.15374,1.15409,1.15351,1.15378,1.15378,1.15384,1.15326,1.15339,1.15339,1.15346,1.15283,1.1529,1.1529,1.15308,1.15267,1.15271,1.15271,1.15274,1.15215,1.15228
2025-06-13 06:45:00,1.15328,1.15388,1.15328,1.15379,251,50.3519268540546,-1887.278337497411,0.0007397939359015497,47.19399512692524,-0.00014436193938394126,-0.0003711196145213004,0.00022675767513735912,0.64807,0.64832,0.64782,0.64832,253,74.54,74.7,74.38,74.38,291,1.36315,1.36316,1.3627799999999999,1.3627799999999999,295,143.636,143.638,143.414,143.45,519,1.15379,1.15432,1.1536,1.15411,1.15411,1.15412,1.15354,1.15374,1.15374,1.15409,1.15351,1.15378,1.15378,1.15384,1.15326,1.15339,1.15339,1.15346,1.15283,1.1529,1.1529,1.15308,1.15267,1.15271,1.15271,1.15274,1.15215,1.15228,1.15228,1.1522999999999999,1.1514199999999999,1.15211
2025-06-13 06:50:00,1.15379,1.15432,1.1536,1.15411,230,47.25299977250765,-1791.4450041640955,0.0007381444412430917,50.85043320660115,4.229199698047026e-05,-0.0002884372922209463,0.00033072928920141654,0.64832,0.6487,0.6483,0.64868,198,74.38,74.43,74.15,74.17,449,1.3627799999999999,1.36293,1.36272,1.36274,309,143.45,143.553,143.447,143.482,444,1.15411,1.15412,1.15354,1.15374,1.15374,1.15409,1.15351,1.15378,1.15378,1.15384,1.15326,1.15339,1.15339,1.15346,1.15283,1.1529,1.1529,1.15308,1.15267,1.15271,1.15271,1.15274,1.15215,1.15228,1.15228,1.1522999999999999,1.1514199999999999,1.15211,1.1521,1.1528100000000001,1.15209,1.15236
2025-06-13 06:55:00,1.15411,1.15412,1.15354,1.15374,262,45.42159170389888,-1872.7553489917093,0.0007249657378061695,46.76588197506348,4.337525716691104e-05,-0.00022207478234337482,0.00026545003951028586,0.64868,0.64868,0.64801,0.64811,226,74.17,74.37,73.96,74.27,510,1.36274,1.36326,1.36274,1.3632,225,143.482,143.53,143.472,143.499,385,1.15374,1.15409,1.15351,1.15378,1.15378,1.15384,1.15326,1.15339,1.15339,1.15346,1.15283,1.1529,1.1529,1.15308,1.15267,1.15271,1.15271,1.15274,1.15215,1.15228,1.15228,1.1522999999999999,1.1514199999999999,1.15211,1.1521,1.1528100000000001,1.15209,1.15236,1.15236,1.15244,1.15192,1.15234
2025-06-13 07:00:00,1.15374,1.15409,1.15351,1.15378,274,44.7416775191033,-1891.6519007158654,0.0007128852596556575,47.2654467293036,5.110212728198782e-05,-0.0001674394004183023,0.00021854152770029012,0.64811,0.64826,0.64801,0.64805,178,74.27,74.36,74.09,74.36,341,1.3632,1.36337,1.36307,1.36324,284,143.499,143.527,143.434,143.487,375,1.15378,1.15384,1.15326,1.15339,1.15339,1.15346,1.15283,1.1529,1.1529,1.15308,1.15267,1.15271,1.15271,1.15274,1.15215,1.15228,1.15228,1.1522999999999999,1.1514199999999999,1.15211,1.1521,1.1528100000000001,1.15209,1.15236,1.15236,1.15244,1.15192,1.15234,1.15234,1.1527,1.15226,1.1526
2025-06-13 07:05:00,1.15378,1.15384,1.15326,1.15339,211,43.13046086826834,-2008.0656938193442,0.0007018114880176881,42.97582383771309,-4.411974649221051e-05,-0.00014277546963308396,9.865572314087345e-05,0.64805,0.64815,0.64788,0.64803,155,74.36,74.94,74.26,74.93,429,1.36324,1.3635,1.3632,1.3633600000000001,162,143.487,143.524,143.459,143.505,349,1.15339,1.15346,1.15283,1.1529,1.1529,1.15308,1.15267,1.15271,1.15271,1.15274,1.15215,1.15228,1.15228,1.1522999999999999,1.1514199999999999,1.15211,1.1521,1.1528100000000001,1.15209,1.15236,1.15236,1.15244,1.15192,1.15234,1.15234,1.1527,1.15226,1.1526,1.1526,1.15285,1.15251,1.15275
2025-06-13 07:10:00,1.15339,1.15346,1.15283,1.1529,258,40.14255258839012,-2208.7323604859907,0.0006958271973495398,38.2213603038172,-0.00021036348262448712,-0.0001562930722313646,-5.407041039312251e-05,0.64803,0.64803,0.64759,0.64764,173,74.93,75.02,74.72,74.96,308,1.3633600000000001,1.36374,1.3633600000000001,1.36372,143,143.505,143.523,143.467,143.516,415,1.1529,1.15308,1.15267,1.15271,1.15271,1.15274,1.15215,1.15228,1.15228,1.1522999999999999,1.1514199999999999,1.15211,1.1521,1.1528100000000001,1.15209,1.15236,1.15236,1.15244,1.15192,1.15234,1.15234,1.1527,1.15226,1.1526,1.1526,1.15285,1.15251,1.15275,1.15275,1.1528100000000001,1.15236,1.15248
2025-06-13 07:15:00,1.1529,1.15308,1.15267,1.15271,215,34.29466675510008,-2381.781140973989,0.00067200826423708,36.51265636084469,-0.00032858793434531464,-0.00019075204465415465,-0.00013783588969116,0.64764,0.64764,0.64735,0.64745,137,74.96,74.98,74.55,74.59,238,1.36372,1.36406,1.36367,1.3639700000000001,194,143.516,143.596,143.514,143.596,346,1.15271,1.15274,1.15215,1.15228,1.15228,1.1522999999999999,1.1514199999999999,1.15211,1.1521,1.1528100000000001,1.15209,1.15236,1.15236,1.15244,1.15192,1.15234,1.15234,1.1527,1.15226,1.1526,1.1526,1.15285,1.15251,1.15275,1.15275,1.1528100000000001,1.15236,1.15248,1.15249,1.15266,1.1521,1.15253
2025-06-13 07:20:00,1.15271,1.15274,1.15215,1.15228,212,30.71905064392828,-2500.35741216047,0.0006651742422173309,32.88322564654638,-0.0004742349369515342,-0.00024744862311363056,-0.00022678631383790362,0.64745,0.64753,0.6473,0.64742,141,74.59,75.04,74.59,74.96,220,1.3639700000000001,1.36416,1.3639000000000001,1.36405,145,143.595,143.648,143.59,143.618,283,1.15228,1.1522999999999999,1.1514199999999999,1.15211,1.1521,1.1528100000000001,1.15209,1.15236,1.15236,1.15244,1.15192,1.15234,1.15234,1.1527,1.15226,1.1526,1.1526,1.15285,1.15251,1.15275,1.15275,1.1528100000000001,1.15236,1.15248,1.15249,1.15266,1.1521,1.15253,1.15253,1.15309,1.15244,1.15303
2025-06-13 07:25:00,1.15228,1.1522999999999999,1.1514199999999999,1.15211,279,29.780719568611058,-2341.8346848876886,0.0006830763886992193,31.531439757707332,-0.0005608412652315931,-0.0003101271515372231,-0.00025071411369436997,0.64742,0.64747,0.647,0.64706,198,74.97,75.08,74.6,74.61,322,1.36405,1.36449,1.36405,1.36442,167,143.618,143.724,143.613,143.638,348,1.1521,1.1528100000000001,1.15209,1.15236,1.15236,1.15244,1.15192,1.15234,1.15234,1.1527,1.15226,1.1526,1.1526,1.15285,1.15251,1.15275,1.15275,1.1528100000000001,1.15236,1.15248,1.15249,1.15266,1.1521,1.15253,1.15253,1.15309,1.15244,1.15303,1.15303,1.15372,1.15303,1.1536
2025-06-13 07:30:00,1.1521,1.1528100000000001,1.15209,1.15236,230,24.914438895878344,-2399.3346848877063,0.0006861533563076221,35.76755345690587,-0.000508758861728964,-0.00034985349357557127,-0.00015890536815339274,0.64706,0.64758,0.64702,0.64737,177,74.61,74.64,74.4,74.63,196,1.36442,1.36443,1.36402,1.36423,240,143.639,143.668,143.596,143.668,369,1.15236,1.15244,1.15192,1.15234,1.15234,1.1527,1.15226,1.1526,1.1526,1.15285,1.15251,1.15275,1.15275,1.1528100000000001,1.15236,1.15248,1.15249,1.15266,1.1521,1.15253,1.15253,1.15309,1.15244,1.15303,1.15303,1.15372,1.15303,1.1536,1.1536,1.15366,1.15314,1.15319
2025-06-13 07:35:00,1.15236,1.15244,1.15192,1.15234,265,20.05341840781812,-2236.2577618108007,0.0006723072432819748,35.57546311793544,-0.0004559318653825084,-0.00037106916793695874,-8.486269744554967e-05,0.64737,0.64737,0.647,0.64718,223,74.63,74.63,74.41,74.48,194,1.36423,1.36464,1.36423,1.36445,249,143.668,143.767,143.645,143.651,326,1.15234,1.1527,1.15226,1.1526,1.1526,1.15285,1.15251,1.15275,1.15275,1.1528100000000001,1.15236,1.15248,1.15249,1.15266,1.1521,1.15253,1.15253,1.15309,1.15244,1.15303,1.15303,1.15372,1.15303,1.1536,1.1536,1.15366,1.15314,1.15319,1.15316,1.15338,1.1528,1.15312
2025-06-13 07:40:00,1.15234,1.1527,1.15226,1.1526,215,17.82907954631967,-2118.9850345380637,0.00065294830634181,40.135004438651954,-0.0003370546601368929,-0.0003642662663769456,2.72116062400527e-05,0.64718,0.64754,0.64714,0.64743,137,74.48,74.52,74.37,74.46,196,1.36445,1.36448,1.3642699999999999,1.36432,158,143.651,143.693,143.59,143.647,342,1.1526,1.15285,1.15251,1.15275,1.15275,1.1528100000000001,1.15236,1.15248,1.15249,1.15266,1.1521,1.15253,1.15253,1.15309,1.15244,1.15303,1.15303,1.15372,1.15303,1.1536,1.1536,1.15366,1.15314,1.15319,1.15316,1.15338,1.1528,1.15312,1.15312,1.1531500000000001,1.15202,1.15212
2025-06-13 07:45:00,1.1526,1.15285,1.15251,1.15275,170,17.962498219524885,-2048.9850345380505,0.0006268692808133264,42.687841452548,-0.00021903671531164903,-0.0003352203561638863,0.00011618364085223728,0.64743,0.64773,0.64739,0.64754,140,74.46,74.47,73.97,73.99,290,1.36432,1.36435,1.3642400000000001,1.36433,78,143.647,143.655,143.591,143.635,238,1.15275,1.1528100000000001,1.15236,1.15248,1.15249,1.15266,1.1521,1.15253,1.15253,1.15309,1.15244,1.15303,1.15303,1.15372,1.15303,1.1536,1.1536,1.15366,1.15314,1.15319,1.15316,1.15338,1.1528,1.15312,1.15312,1.1531500000000001,1.15202,1.15212,1.15212,1.15219,1.15121,1.15136
2025-06-13 07:50:00,1.15275,1.1528100000000001,1.15236,1.15248,211,21.67667871237718,-2147.451701204828,0.0006121301740788877,39.389527648759426,-0.00021210226853507486,-0.00031059673863812403,9.849447010304918e-05,0.64754,0.64754,0.64721,0.6473,207,73.99,74.06,73.81,73.89,233,1.36433,1.36466,1.36433,1.36457,165,143.635,143.712,143.634,143.693,281,1.15249,1.15266,1.1521,1.15253,1.15253,1.15309,1.15244,1.15303,1.15303,1.15372,1.15303,1.1536,1.1536,1.15366,1.15314,1.15319,1.15316,1.15338,1.1528,1.15312,1.15312,1.1531500000000001,1.15202,1.15212,1.15212,1.15219,1.15121,1.15136,1.15137,1.15162,1.1512,1.15157
2025-06-13 07:55:00,1.15249,1.15266,1.1521,1.15253,248,25.233897802376642,-2014.5945583476291,0.0006077859929056567,40.32107211667045,-0.000183221563646363,-0.0002851217036397718,0.00010190013999340883,0.6473,0.64746,0.64674,0.64698,217,73.89,73.89,73.67,73.68,330,1.36457,1.36499,1.36456,1.36494,154,143.693,143.741,143.651,143.651,318,1.15253,1.15309,1.15244,1.15303,1.15303,1.15372,1.15303,1.1536,1.1536,1.15366,1.15314,1.15319,1.15316,1.15338,1.1528,1.15312,1.15312,1.1531500000000001,1.15202,1.15212,1.15212,1.15219,1.15121,1.15136,1.15137,1.15162,1.1512,1.15157,1.15157,1.15288,1.15157,1.15274
2025-06-13 08:00:00,1.15253,1.15309,1.15244,1.15303,322,26.186818026159113,-1752.0407121937287,0.0006113038268301885,48.89040346601027,-3.420695570932608e-05,-0.0002349387540536827,0.0002007317983443566,0.64698,0.64733,0.64662,0.64732,284,73.68,74.18,73.62,74.17,350,1.36494,1.36517,1.36442,1.36442,291,143.651,143.666,143.584,143.593,495,1.15303,1.15372,1.15303,1.1536,1.1536,1.15366,1.15314,1.15319,1.15316,1.15338,1.1528,1.15312,1.15312,1.1531500000000001,1.15202,1.15212,1.15212,1.15219,1.15121,1.15136,1.15137,1.15162,1.1512,1.15157,1.15157,1.15288,1.15157,1.15274,1.15273,1.1532,1.15242,1.15252
2025-06-13 08:05:00,1.15303,1.15372,1.15303,1.1536,302,24.565102950085755,-1555.0841904546912,0.0006178618412610127,56.6343931210936,0.0001838593502101471,-0.00015117913320091675,0.00033503848341106385,0.64732,0.64832,0.6473,0.64815,255,74.17,74.31,73.98,74.18,294,1.36442,1.36442,1.36388,1.36401,258,143.594,143.599,143.516,143.522,397,1.1536,1.15366,1.15314,1.15319,1.15316,1.15338,1.1528,1.15312,1.15312,1.1531500000000001,1.15202,1.15212,1.15212,1.15219,1.15121,1.15136,1.15137,1.15162,1.1512,1.15157,1.15157,1.15288,1.15157,1.15274,1.15273,1.1532,1.15242,1.15252,1.15252,1.15308,1.15243,1.15263
2025-06-13 08:10:00,1.1536,1.15366,1.15314,1.15319,195,24.166847805437317,-1712.584190454768,0.0006097066878225829,50.61640693508885,0.00018233243781806685,-8.447681899712004e-05,0.00026680925681518686,0.64815,0.64831,0.64787,0.64792,194,74.13,74.14,73.96,74.01,225,1.36401,1.36405,1.36376,1.3639299999999999,273,143.522,143.563,143.513,143.553,289,1.15316,1.15338,1.1528,1.15312,1.15312,1.1531500000000001,1.15202,1.15212,1.15212,1.15219,1.15121,1.15136,1.15137,1.15162,1.1512,1.15157,1.15157,1.15288,1.15157,1.15274,1.15273,1.1532,1.15242,1.15252,1.15252,1.15308,1.15243,1.15263,1.15263,1.15313,1.15262,1.15297
2025-06-13 08:15:00,1.15316,1.15338,1.1528,1.15312,281,24.193128471135065,-1683.5152249376602,0.0006072311305040364,49.63408531533717,0.00015310600919926642,-3.696025335784274e-05,0.00019006626255710916,0.64791,0.64795,0.64771,0.64776,210,74.02,74.02,73.85,74.0,187,1.36394,1.36416,1.3639000000000001,1.3641,185,143.557,143.658,143.554,143.628,341,1.15312,1.1531500000000001,1.15202,1.15212,1.15212,1.15219,1.15121,1.15136,1.15137,1.15162,1.1512,1.15157,1.15157,1.15288,1.15157,1.15274,1.15273,1.1532,1.15242,1.15252,1.15252,1.15308,1.15243,1.15263,1.15263,1.15313,1.15262,1.15297,1.15297,1.15332,1.15293,1.15294
2025-06-13 08:20:00,1.15312,1.1531500000000001,1.15202,1.15212,292,23.55811810746475,-1923.8338090084658,0.0006507952029620397,38.10826006573935,-0.0001173077782041787,-5.302975832710994e-05,-6.427801987706876e-05,0.64776,0.64789,0.64746,0.64747,168,74.01,74.07,73.71,73.77,225,1.3641,1.36463,1.36408,1.3645399999999999,185,143.628,143.747,143.628,143.746,379,1.15212,1.15219,1.15121,1.15136,1.15137,1.15162,1.1512,1.15157,1.15157,1.15288,1.15157,1.15274,1.15273,1.1532,1.15242,1.15252,1.15252,1.15308,1.15243,1.15263,1.15263,1.15313,1.15262,1.15297,1.15297,1.15332,1.15293,1.15294,1.15294,1.15394,1.15293,1.15384
2025-06-13 08:25:00,1.15212,1.15219,1.15121,1.15136,376,21.325484300338598,-2184.731768192235,0.0006782289360485347,31.955858780220737,-0.00043445276084264073,-0.00012931435883021609,-0.00030513840201242464,0.64747,0.64751,0.64699,0.64702,243,73.78,73.91,73.63,73.82,267,1.3645399999999999,1.36496,1.3645100000000001,1.36496,201,143.747,143.872,143.746,143.784,559,1.15137,1.15162,1.1512,1.15157,1.15157,1.15288,1.15157,1.15274,1.15273,1.1532,1.15242,1.15252,1.15252,1.15308,1.15243,1.15263,1.15263,1.15313,1.15262,1.15297,1.15297,1.15332,1.15293,1.15294,1.15294,1.15394,1.15293,1.15384,1.15384,1.15465,1.15375,1.15407
2025-06-13 08:30:00,1.15137,1.15162,1.1512,1.15157,235,22.18344737204283,-2005.6841491447224,0.0006567098580444974,35.1135787866578,-0.0005170369667455432,-0.00020685888041328154,-0.0003101780863322617,0.64702,0.64712,0.64676,0.64696,245,73.82,73.88,73.7,73.86,379,1.36496,1.36503,1.3648799999999999,1.36491,124,143.784,143.797,143.73,143.758,303,1.15157,1.15288,1.15157,1.15274,1.15273,1.1532,1.15242,1.15252,1.15252,1.15308,1.15243,1.15263,1.15263,1.15313,1.15262,1.15297,1.15297,1.15332,1.15293,1.15294,1.15294,1.15394,1.15293,1.15384,1.15384,1.15465,1.15375,1.15407,1.15409,1.15421,1.15341,1.15341
2025-06-13 08:35:00,1.15157,1.15288,1.15157,1.15274,221,21.132377390366152,-1831.920790366034,0.0007111507032074495,49.38884607319723,-0.00023914667332736173,-0.0002133164389960976,-2.5830234331264125e-05,0.64696,0.64787,0.64695,0.64774,196,73.86,73.87,73.76,73.8,242,1.36491,1.3649499999999999,1.36425,1.36442,145,143.758,143.761,143.654,143.658,263,1.15273,1.1532,1.15242,1.15252,1.15252,1.15308,1.15243,1.15263,1.15263,1.15313,1.15262,1.15297,1.15297,1.15332,1.15293,1.15294,1.15294,1.15394,1.15293,1.15384,1.15384,1.15465,1.15375,1.15407,1.15409,1.15421,1.15341,1.15341,1.1534200000000001,1.1538599999999999,1.15301,1.1532499999999999
2025-06-13 08:40:00,1.15273,1.1532,1.15242,1.15252,305,19.994568585539408,-2058.7156621609147,0.000716888144606829,47.25621966036815,-0.00013750103677190317,-0.00019815335855125874,6.065232177935556e-05,0.64774,0.64785,0.64725,0.64733,271,73.8,73.88,73.55,73.65,387,1.36442,1.36479,1.3639700000000001,1.36471,336,143.658,143.706,143.614,143.688,293,1.15252,1.15308,1.15243,1.15263,1.15263,1.15313,1.15262,1.15297,1.15297,1.15332,1.15293,1.15294,1.15294,1.15394,1.15293,1.15384,1.15384,1.15465,1.15375,1.15407,1.15409,1.15421,1.15341,1.15341,1.1534200000000001,1.1538599999999999,1.15301,1.1532499999999999,1.1532499999999999,1.15397,1.15299,1.15366
2025-06-13 08:45:00,1.15252,1.15308,1.15243,1.15263,277,18.159625109124914,-2165.254123699405,0.0007113141325562632,48.46990310688806,-5.03578036421537e-05,-0.00016859424756943773,0.00011823644392728404,0.64733,0.6477,0.6473,0.64754,204,73.65,73.72,73.45,73.56,391,1.36471,1.36474,1.3642699999999999,1.3645,254,143.688,143.713,143.587,143.645,346,1.15263,1.15313,1.15262,1.15297,1.15297,1.15332,1.15293,1.15294,1.15294,1.15394,1.15293,1.15384,1.15384,1.15465,1.15375,1.15407,1.15409,1.15421,1.15341,1.15341,1.1534200000000001,1.1538599999999999,1.15301,1.1532499999999999,1.1532499999999999,1.15397,1.15299,1.15366,1.15366,1.15373,1.15287,1.15305
2025-06-13 08:50:00,1.15263,1.15313,1.15262,1.15297,313,15.051613534294225,-2048.6462805620704,0.0006945379548432421,52.18026390183144,8.067539494005516e-05,-0.00011874031906753917,0.00019941571400759433,0.64754,0.64768,0.64739,0.64759,199,73.56,73.56,73.4,73.47,331,1.3645,1.36453,1.36428,1.36435,248,143.645,143.645,143.537,143.564,338,1.15297,1.15332,1.15293,1.15294,1.15294,1.15394,1.15293,1.15384,1.15384,1.15465,1.15375,1.15407,1.15409,1.15421,1.15341,1.15341,1.1534200000000001,1.1538599999999999,1.15301,1.1532499999999999,1.1532499999999999,1.15397,1.15299,1.15366,1.15366,1.15373,1.15287,1.15305,1.15305,1.15394,1.1529099999999999,1.15384
2025-06-13 08:55:00,1.15297,1.15332,1.15293,1.15294,227,12.49462388760684,-2264.0052549209654,0.0006691597919396296,51.821099976660605,0.00013485068683927182,-6.802211788617698e-05,0.0002028728047254488,0.64759,0.64774,0.64732,0.64733,127,73.47,73.52,73.39,73.45,287,1.36435,1.36435,1.36414,1.36432,170,143.564,143.564,143.514,143.539,257,1.15294,1.15394,1.15293,1.15384,1.15384,1.15465,1.15375,1.15407,1.15409,1.15421,1.15341,1.15341,1.1534200000000001,1.1538599999999999,1.15301,1.1532499999999999,1.1532499999999999,1.15397,1.15299,1.15366,1.15366,1.15373,1.15287,1.15305,1.15305,1.15394,1.1529099999999999,1.15384,1.15382,1.1541299999999999,1.15272,1.15347
2025-06-13 09:00:00,1.15294,1.15394,1.15293,1.15384,445,11.559652280993253,-1907.1240668021478,0.0006975631426113234,60.67883409700272,0.0003755950235364569,2.0701310398349795e-05,0.0003548937131381071,0.64733,0.6482,0.64727,0.64818,394,73.45,73.62,73.43,73.59,469,1.36432,1.36444,1.3636,1.36369,320,143.539,143.672,143.397,143.432,620,1.15384,1.15465,1.15375,1.15407,1.15409,1.15421,1.15341,1.15341,1.1534200000000001,1.1538599999999999,1.15301,1.1532499999999999,1.1532499999999999,1.15397,1.15299,1.15366,1.15366,1.15373,1.15287,1.15305,1.15305,1.15394,1.1529099999999999,1.15384,1.15382,1.1541299999999999,1.15272,1.15347,1.15346,1.15357,1.1524,1.15295
2025-06-13 09:05:00,1.15384,1.15465,1.15375,1.15407,464,12.631554202795648,-2041.168511246684,0.0007144328807270382,62.59599159778246,0.0005313209161035282,0.00012282523153938547,0.0004084956845641427,0.64817,0.64854,0.64797,0.64805,417,73.59,73.59,73.13,73.28,593,1.36369,1.36378,1.3634,1.36352,354,143.433,143.522,143.381,143.488,551,1.15409,1.15421,1.15341,1.15341,1.1534200000000001,1.1538599999999999,1.15301,1.1532499999999999,1.1532499999999999,1.15397,1.15299,1.15366,1.15366,1.15373,1.15287,1.15305,1.15305,1.15394,1.1529099999999999,1.15384,1.15382,1.1541299999999999,1.15272,1.15347,1.15346,1.15357,1.1524,1.15295,1.15295,1.15339,1.15276,1.15338
2025-06-13 09:10:00,1.15409,1.15421,1.15341,1.15341,481,13.817539045927765,-2522.168511246684,0.0007215634739997776,54.30716260650633,0.0004152235436465368,0.00018130489396081574,0.00023391864968572105,0.64806,0.64824,0.64775,0.64775,368,73.29,73.44,73.02,73.14,505,1.36351,1.36402,1.36349,1.36401,237,143.488,143.519,143.422,143.519,564,1.1534200000000001,1.1538599999999999,1.15301,1.1532499999999999,1.1532499999999999,1.15397,1.15299,1.15366,1.15366,1.15373,1.15287,1.15305,1.15305,1.15394,1.1529099999999999,1.15384,1.15382,1.1541299999999999,1.15272,1.15347,1.15346,1.15357,1.1524,1.15295,1.15295,1.15339,1.15276,1.15338,1.15338,1.15391,1.1532499999999999,1.15348
2025-06-13 09:15:00,1.1534200000000001,1.1538599999999999,1.15301,1.1532499999999999,416,14.537674789510895,-2703.2508641880036,0.0007322665178331124,52.469694540685374,0.0002913449672514723,0.00020331290861894707,8.803205863252523e-05,0.64775,0.64788,0.64751,0.64775,243,73.14,73.47,73.1,73.24,560,1.36401,1.36409,1.36368,1.36377,270,143.519,143.582,143.492,143.548,514,1.1532499999999999,1.15397,1.15299,1.15366,1.15366,1.15373,1.15287,1.15305,1.15305,1.15394,1.1529099999999999,1.15384,1.15382,1.1541299999999999,1.15272,1.15347,1.15346,1.15357,1.1524,1.15295,1.15295,1.15339,1.15276,1.15338,1.15338,1.15391,1.1532499999999999,1.15348,1.15347,1.15444,1.15338,1.15424
2025-06-13 09:20:00,1.1532499999999999,1.15397,1.15299,1.15366,400,16.499805757221893,-2556.312088677831,0.0007529109746803515,56.576809440136756,0.00031144692278939345,0.00022493971145303636,8.65072113363571e-05,0.64775,0.64793,0.64764,0.6478,236,73.25,73.65,73.21,73.64,445,1.36377,1.36408,1.36374,1.36401,264,143.548,143.564,143.446,143.517,446,1.15366,1.15373,1.15287,1.15305,1.15305,1.15394,1.1529099999999999,1.15384,1.15382,1.1541299999999999,1.15272,1.15347,1.15346,1.15357,1.1524,1.15295,1.15295,1.15339,1.15276,1.15338,1.15338,1.15391,1.1532499999999999,1.15348,1.15347,1.15444,1.15338,1.15424,1.15425,1.15495,1.15387,1.15486
2025-06-13 09:25:00,1.15366,1.15373,1.15287,1.15305,381,20.212386171413417,-2777.8237165849177,0.000761835060123644,49.617928369265705,0.00015233272035253265,0.0002104183132329356,-5.808559288040296e-05,0.6478,0.64787,0.6473,0.64735,261,73.64,73.75,73.51,73.59,370,1.36401,1.36417,1.36399,1.36416,220,143.517,143.627,143.505,143.611,440,1.15305,1.15394,1.1529099999999999,1.15384,1.15382,1.1541299999999999,1.15272,1.15347,1.15346,1.15357,1.1524,1.15295,1.15295,1.15339,1.15276,1.15338,1.15338,1.15391,1.1532499999999999,1.15348,1.15347,1.15444,1.15338,1.15424,1.15425,1.15495,1.15387,1.15486,1.15486,1.15547,1.15458,1.15527
2025-06-13 09:30:00,1.15305,1.15394,1.1529099999999999,1.15384,397,22.881791292205065,-2457.9110952256797,0.0007841821384466809,57.0768839603633,0.0002566388809397413,0.00021966242677429675,3.6976454165444544e-05,0.64736,0.64773,0.64736,0.64765,265,73.58,73.58,73.39,73.41,244,1.36416,1.36416,1.36358,1.36361,290,143.61,143.618,143.506,143.508,557,1.15382,1.1541299999999999,1.15272,1.15347,1.15346,1.15357,1.1524,1.15295,1.15295,1.15339,1.15276,1.15338,1.15338,1.15391,1.1532499999999999,1.15348,1.15347,1.15444,1.15338,1.15424,1.15425,1.15495,1.15387,1.15486,1.15486,1.15547,1.15458,1.15527,1.15527,1.15605,1.1551,1.15545
2025-06-13 09:35:00,1.15382,1.1541299999999999,1.15272,1.15347,517,25.315817966694624,-2424.911095225624,0.0008363336269094501,53.063067183937655,0.00020272423133382844,0.00021627478768620312,-1.3550556352374683e-05,0.64764,0.64766,0.64695,0.64741,304,73.4,73.44,73.08,73.19,432,1.36361,1.36389,1.36325,1.36352,264,143.508,143.556,143.454,143.524,546,1.15346,1.15357,1.1524,1.15295,1.15295,1.15339,1.15276,1.15338,1.15338,1.15391,1.1532499999999999,1.15348,1.15347,1.15444,1.15338,1.15424,1.15425,1.15495,1.15387,1.15486,1.15486,1.15547,1.15458,1.15527,1.15527,1.15605,1.1551,1.15545,1.15546,1.15547,1.15467,1.15486
2025-06-13 09:40:00,1.15346,1.15357,1.1524,1.15295,440,26.021701740426906,-2451.2358815505017,0.0008641391580003203,47.8987635163366,3.4876841144226844e-05,0.00017999519837780787,-0.00014511835723358103,0.64741,0.64743,0.64684,0.64707,346,73.19,73.2,72.78,72.92,359,1.36352,1.36414,1.36352,1.3639000000000001,264,143.524,143.632,143.507,143.599,630,1.15295,1.15339,1.15276,1.15338,1.15338,1.15391,1.1532499999999999,1.15348,1.15347,1.15444,1.15338,1.15424,1.15425,1.15495,1.15387,1.15486,1.15486,1.15547,1.15458,1.15527,1.15527,1.15605,1.1551,1.15545,1.15546,1.15547,1.15467,1.15486,1.15486,1.15495,1.15427,1.15445
